,StockCode,count,percent,pop1,pop2
2504,N84625C,32,0.01,6.180684588076686e-05,5.004715479659112e-05
2505,N23457,32,0.01,6.180684588076686e-05,5.843240440182792e-05
2506,N72800D,32,0.01,6.180684588076686e-05,2.414050382457148e-05
2507,N22242,32,0.01,6.180684588076686e-05,9.429772408360882e-05
2508,N35916B,32,0.01,6.180684588076686e-05,8.07562094611352e-06
2509,N21758,32,0.01,6.180684588076686e-05,4.501832198259893e-05
2510,N23481,32,0.01,6.180684588076686e-05,2.961166329445408e-05
2511,N23420,32,0.01,6.180684588076686e-05,3.459521028415272e-05
2512,N23428,32,0.01,6.180684588076686e-05,6.94674013075892e-05
2513,N84872A,32,0.01,6.180684588076686e-05,4.7400566972180136e-05
2514,N84247G,32,0.01,6.180684588076686e-05,1.6706256529499058e-05
2515,N21678,32,0.01,6.180684588076686e-05,1.1780633268547971e-05
2516,N90206C,32,0.01,6.180684588076686e-05,2.4188949124978528e-05
2517,N21372,32,0.01,6.180684588076686e-05,9.483694134031331e-06
2518,N90214D,32,0.01,6.180684588076686e-05,5.255261935459894e-06
2519,N23557,32,0.01,6.180684588076686e-05,0.000413919806153907
2520,N23522,32,0.01,6.180684588076686e-05,7.661097680021935e-05
2521,N23597,32,0.01,6.180684588076686e-05,7.027412087523694e-05
2522,N21815,31,0.01,5.9875381946992905e-05,2.8612215683882643e-05
2523,N90013A,31,0.01,5.9875381946992905e-05,1.741081970281021e-05
2524,N23496,31,0.01,5.9875381946992905e-05,1.6273408301949157e-05
2525,N23475,31,0.01,5.9875381946992905e-05,2.5505397505604754e-05
2526,N22883,31,0.01,5.9875381946992905e-05,1.9960516926407087e-05
2527,N72127,31,0.01,5.9875381946992905e-05,2.2180575475495156e-05
2528,N90130B,31,0.01,5.9875381946992905e-05,1.2002849755197678e-05
2529,N85107,31,0.01,5.9875381946992905e-05,5.75540700422741e-05
2530,N18007,31,0.01,5.9875381946992905e-05,4.166401150876331e-05
2531,N22105,31,0.01,5.9875381946992905e-05,4.126486435975743e-05
2532,N85129B,31,0.01,5.9875381946992905e-05,1.7755202599182038e-05
2533,N47570B,31,0.01,5.9875381946992905e-05,0.00018190473091752292
2534,N21628,31,0.01,5.9875381946992905e-05,0.00011446781959221162
2535,N84508B,31,0.01,5.9875381946992905e-05,1.5307661769921757e-05
2536,N90115,31,0.01,5.9875381946992905e-05,1.4168144051651692e-05
2537,N72799F,31,0.01,5.9875381946992905e-05,4.46623543404776e-05
2538,N90201D,31,0.01,5.9875381946992905e-05,2.3784536182450156e-05
2539,N90013B,31,0.01,5.9875381946992905e-05,1.573524420394916e-05
2540,N20934,31,0.01,5.9875381946992905e-05,4.183251690148346e-05
2541,N23532,31,0.01,5.9875381946992905e-05,9.495068248039944e-05
2542,N84584,30,0.01,5.794391801321894e-05,3.3122894415260346e-05
2543,N84531A,30,0.01,5.794391801321894e-05,8.076674104818022e-06
2544,N85064,30,0.01,5.794391801321894e-05,0.00010281461852690826
2545,N21286,30,0.01,5.794391801321894e-05,3.813698300738953e-05
2546,N90209C,30,0.01,5.794391801321894e-05,4.994078576743651e-05
2547,N22655,30,0.01,5.794391801321894e-05,0.0006750747295851288
2548,N22048,30,0.01,5.794391801321894e-05,3.9230161742661537e-05
2549,N22803,30,0.01,5.794391801321894e-05,0.00021043585338115898
2550,N23027,30,0.01,5.794391801321894e-05,6.61331008491391e-05
2551,N84687,30,0.01,5.794391801321894e-05,5.1871225672786805e-05
2552,N21032,30,0.01,5.794391801321894e-05,1.1219299679048948e-05
2553,N10120,30,0.01,5.794391801321894e-05,4.268452229342475e-06
2554,N21425,30,0.01,5.794391801321894e-05,3.375268332055193e-05
2555,N82095,30,0.01,5.794391801321894e-05,3.7504034625984424e-05
2556,N16259,30,0.01,5.794391801321894e-05,3.348202153349517e-05
2557,N85205B,30,0.01,5.794391801321894e-05,3.40328235359492e-05
2558,N90214H,30,0.01,5.794391801321894e-05,3.8714113977456055e-06
2559,N22783,30,0.01,5.794391801321894e-05,0.0006135649954487489
2560,N90214E,30,0.01,5.794391801321894e-05,5.602804307945217e-06
2561,N20780,30,0.01,5.794391801321894e-05,3.351045681851671e-05
2562,N90214G,30,0.01,5.794391801321894e-05,4.233697992093943e-06
2563,N22872,30,0.01,5.794391801321894e-05,1.8689354370074402e-05
2564,N22503,30,0.01,5.794391801321894e-05,0.00015949246052703755
2565,N84820,30,0.01,5.794391801321894e-05,4.727945372116252e-05
2566,N20696,30,0.01,5.794391801321894e-05,2.430795605858714e-05
2567,N22688,30,0.01,5.794391801321894e-05,0.0003672638223858091
2568,N21587,29,0.01,5.6012454079444975e-05,4.740793908311166e-05
2569,N21630,29,0.01,5.6012454079444975e-05,6.90334999213348e-05
2570,N22391,29,0.01,5.6012454079444975e-05,2.586347146513509e-05
2571,N21359,29,0.01,5.6012454079444975e-05,8.809988510762055e-05
2572,N35916A,29,0.01,5.6012454079444975e-05,7.09723650963211e-06
2573,N85039a,29,0.01,5.6012454079444975e-05,1.3881684884027429e-05
2574,N20869,29,0.01,5.6012454079444975e-05,8.603253457068512e-06
2575,N35819B,29,0.01,5.6012454079444975e-05,1.1248788122774976e-05
2576,N22102,29,0.01,5.6012454079444975e-05,2.8460560830434507e-05
2577,N23458,29,0.01,5.6012454079444975e-05,7.714914089821936e-05
2578,N21375,29,0.01,5.6012454079444975e-05,3.320293447680243e-05
2579,N22408,29,0.01,5.6012454079444975e-05,1.7107509995913933e-05
2580,N84916,29,0.01,5.6012454079444975e-05,4.7749162503369966e-05
2581,N79191B,29,0.01,5.6012454079444975e-05,1.349096300465756e-05
2582,N84974,29,0.01,5.6012454079444975e-05,4.191571643913903e-05
2583,N84919,29,0.01,5.6012454079444975e-05,4.020749302043844e-05
2584,N23492,28,0.01,5.408099014567101e-05,6.691559776658332e-05
2585,N21131,28,0.01,5.408099014567101e-05,4.191782275654804e-05
2586,N23139,28,0.01,5.408099014567101e-05,5.4000712573287795e-05
2587,N84870C,28,0.01,5.408099014567101e-05,1.5381382879236827e-05
2588,N47518F,28,0.01,5.408099014567101e-05,1.1968095517949144e-05
2589,N84507C,28,0.01,5.408099014567101e-05,1.6895825096309235e-05
2590,N47559b,28,0.01,5.408099014567101e-05,3.6086483009726114e-05
2591,N84531B,28,0.01,5.408099014567101e-05,8.975018479757358e-06
2592,N84952B,28,0.01,5.408099014567101e-05,3.379480966873197e-05
2593,N21279,28,0.01,5.408099014567101e-05,2.64184861024071e-05
2594,N23072,28,0.01,5.408099014567101e-05,9.370584889167927e-05
2595,N90086,28,0.01,5.408099014567101e-05,8.19252156231313e-06
2596,N84192,28,0.01,5.408099014567101e-05,1.51391563772016e-05
2597,N22040,28,0.01,5.408099014567101e-05,3.2068682552054866e-05
2598,N72130,28,0.01,5.408099014567101e-05,1.4042818165816083e-05
2599,N21973,28,0.01,5.408099014567101e-05,2.0615581640606692e-05
2600,N21292,28,0.01,5.408099014567101e-05,6.261133814128783e-05
2601,N22825,28,0.01,5.408099014567101e-05,6.154343521492382e-05
2602,N20782,28,0.01,5.408099014567101e-05,3.934284972404314e-05
2603,N23044,28,0.01,5.408099014567101e-05,4.589033738992573e-05
2604,N84457,28,0.01,5.408099014567101e-05,1.1943872867745621e-05
2605,N90013C,28,0.01,5.408099014567101e-05,1.6648332800751513e-05
2606,N90201A,28,0.01,5.408099014567101e-05,2.1327516924849362e-05
2607,N21562,28,0.01,5.408099014567101e-05,4.0057944484399306e-05
2608,N23417,28,0.01,5.408099014567101e-05,1.6587249595890447e-05
2609,N84926F,28,0.01,5.408099014567101e-05,2.055976422926815e-05
2610,N23039,28,0.01,5.408099014567101e-05,4.0863610893342556e-05
2611,N22618,28,0.01,5.408099014567101e-05,7.072276648335437e-05
2612,N84661B,28,0.01,5.408099014567101e-05,3.0008704126050948e-05
2613,N21324,28,0.01,5.408099014567101e-05,2.734737207977697e-05
2614,N21647,28,0.01,5.408099014567101e-05,2.5654946041643894e-05
2615,N90214M,28,0.01,5.408099014567101e-05,5.246836665823887e-06
2616,N23466,27,0.01,5.2149526211897046e-05,5.2450462960262345e-05
2617,N20763,27,0.01,5.2149526211897046e-05,2.159396607708811e-05
2618,N90200C,27,0.01,5.2149526211897046e-05,2.226693448926424e-05
2619,N23042,27,0.01,5.2149526211897046e-05,6.792978959901775e-05
2620,N82001s,27,0.01,5.2149526211897046e-05,9.585008001404327e-05
2621,N21054,27,0.01,5.2149526211897046e-05,4.7974538466133185e-05
2622,N84051,27,0.01,5.2149526211897046e-05,2.275454696944819e-05
2623,N23019,27,0.01,5.2149526211897046e-05,6.154132889751481e-05
2624,N21631,27,0.01,5.2149526211897046e-05,9.436407308199238e-05
2625,N23023,27,0.01,5.2149526211897046e-05,4.819464863537387e-05
2626,N85103,27,0.01,5.2149526211897046e-05,7.415711701873207e-05
2627,N90197B,27,0.01,5.2149526211897046e-05,1.8401842043745635e-05
2628,N23560,27,0.01,5.2149526211897046e-05,5.2875939076880735e-05
2629,N17084R,27,0.01,5.2149526211897046e-05,8.007376262061858e-05
2630,N35637A,27,0.01,5.2149526211897046e-05,4.517208315345607e-05
2631,N20893,27,0.01,5.2149526211897046e-05,6.44080268911665e-05
2632,N22885,27,0.01,5.2149526211897046e-05,1.799111014899025e-05
2633,N22053,27,0.01,5.2149526211897046e-05,0.00037849681312801645
2634,N90019A,27,0.01,5.2149526211897046e-05,2.0756704907009834e-05
2635,N84249A,27,0.01,5.2149526211897046e-05,8.473714936414891e-06
2636,N20705,27,0.01,5.2149526211897046e-05,4.352178346350303e-05
2637,N23471,27,0.01,5.2149526211897046e-05,6.181409700198057e-05
2638,N20794,27,0.01,5.2149526211897046e-05,2.7633831247401235e-05
2639,N84509c,27,0.01,5.2149526211897046e-05,3.39348797764306e-05
2640,N21634,27,0.01,5.2149526211897046e-05,4.977122721601184e-05
2641,N85232A,27,0.01,5.2149526211897046e-05,2.8719637871741752e-05
2642,N81952V,27,0.01,5.2149526211897046e-05,7.343675646485339e-06
2643,N23021,27,0.01,5.2149526211897046e-05,5.1433111651714404e-05
2644,N35599B,27,0.01,5.2149526211897046e-05,5.8042735681162566e-05
2645,N21100,27,0.01,5.2149526211897046e-05,1.708328734571041e-05
2646,N85200,27,0.01,5.2149526211897046e-05,2.4091005365459935e-05
2647,N20781,27,0.01,5.2149526211897046e-05,2.2186894427722165e-05
2648,N21129,27,0.01,5.2149526211897046e-05,4.418211397122515e-05
2649,N20734,27,0.01,5.2149526211897046e-05,2.8563770383475604e-05
2650,N84884a,26,0.01,5.021806227812308e-05,3.346095835940516e-05
2651,N15056p,26,0.01,5.021806227812308e-05,4.3440690243256456e-05
2652,N21911,26,0.01,5.021806227812308e-05,1.5145475329428602e-05
2653,N23047,26,0.01,5.021806227812308e-05,3.512284279510771e-05
2654,N22873,26,0.01,5.021806227812308e-05,1.5323459150489272e-05
2655,N37476,26,0.01,5.021806227812308e-05,3.887945989406271e-05
2656,N16169M,26,0.01,5.021806227812308e-05,2.9193559288767188e-05
2657,N84228,26,0.01,5.021806227812308e-05,8.392621716168318e-06
2658,N21662,26,0.01,5.021806227812308e-05,5.869253460183967e-05
2659,N90160C,26,0.01,5.021806227812308e-05,3.9708295794504985e-05
2660,N84952A,26,0.01,5.021806227812308e-05,2.7852888257937443e-05
2661,N17091A,26,0.01,5.021806227812308e-05,1.045681277699024e-05
2662,N22856,26,0.01,5.021806227812308e-05,7.433404768108823e-05
2663,N90059A,26,0.01,5.021806227812308e-05,6.806564707189839e-06
2664,N46000U,26,0.01,5.021806227812308e-05,1.408599767270062e-05
2665,N47021G,26,0.01,5.021806227812308e-05,3.06026856353895e-05
2666,N90096,26,0.01,5.021806227812308e-05,1.1817493823205503e-05
2667,N23580,26,0.01,5.021806227812308e-05,2.4946170233514732e-05
2668,N22103,26,0.01,5.021806227812308e-05,5.929283506340521e-05
2669,N21418,26,0.01,5.021806227812308e-05,1.9983686417906115e-05
2670,N84917,26,0.01,5.021806227812308e-05,4.647589362962828e-05
2671,N21689,26,0.01,5.021806227812308e-05,3.895318100337778e-05
2672,N84508C,26,0.01,5.021806227812308e-05,1.6587249595890447e-05
2673,N90062,26,0.01,5.021806227812308e-05,5.876941518726823e-05
2674,N21082,25,0.0,4.8286598344349116e-05,1.5106508457362069e-05
2675,N84600,25,0.0,4.8286598344349116e-05,4.706460934544434e-05
2676,N22761,25,0.0,4.8286598344349116e-05,9.167009311587887e-05
2677,N22353,25,0.0,4.8286598344349116e-05,1.6381883648512758e-05
2678,N21197,25,0.0,4.8286598344349116e-05,2.5671796580915906e-05
2679,N23416,25,0.0,4.8286598344349116e-05,1.944973495472411e-05
2680,N84989a,25,0.0,4.8286598344349116e-05,9.216191823088083e-06
2681,N20819,25,0.0,4.8286598344349116e-05,2.3798227245608664e-05
2682,N21089,25,0.0,4.8286598344349116e-05,5.159424493350306e-06
2683,N90175A,25,0.0,4.8286598344349116e-05,2.586873725865759e-05
2684,N90192,25,0.0,4.8286598344349116e-05,2.202154851111551e-05
2685,N21202,25,0.0,4.8286598344349116e-05,4.921515942003533e-05
2686,N21457,25,0.0,4.8286598344349116e-05,1.7470849748966772e-05
2687,N23141,25,0.0,4.8286598344349116e-05,2.8741754204536265e-05
2688,N85211,25,0.0,4.8286598344349116e-05,1.6361873633127237e-05
2689,N72801c,25,0.0,4.8286598344349116e-05,1.0104004610982408e-05
2690,N84870B,25,0.0,4.8286598344349116e-05,1.5384542355350325e-05
2691,N22871,25,0.0,4.8286598344349116e-05,1.7203347438023523e-05
2692,N22052,25,0.0,4.8286598344349116e-05,2.6539599353424717e-05
2693,N90030B,25,0.0,4.8286598344349116e-05,2.008689597094721e-05
2694,N35598B,25,0.0,4.8286598344349116e-05,4.8512702564133185e-05
2695,N21456,25,0.0,4.8286598344349116e-05,2.3403292731420795e-05
2696,N22886,25,0.0,4.8286598344349116e-05,1.542140291000786e-05
2697,N21898,25,0.0,4.8286598344349116e-05,0.00016230334110935065
2698,N21738,25,0.0,4.8286598344349116e-05,1.584793218533076e-05
2699,N21904,25,0.0,4.8286598344349116e-05,1.1279329725205506e-05
2700,N21293,25,0.0,4.8286598344349116e-05,2.9143007670951143e-05
2701,N22875,25,0.0,4.8286598344349116e-05,1.570154312540512e-05
2702,N22459,25,0.0,4.8286598344349116e-05,0.00010723156613358535
2703,N21750,25,0.0,4.8286598344349116e-05,2.207525960504506e-05
2704,N90214R,25,0.0,4.8286598344349116e-05,2.9498975313072468e-06
2705,N21946,25,0.0,4.8286598344349116e-05,7.93555083841489e-06
2706,N90087,25,0.0,4.8286598344349116e-05,6.472713397863028e-06
2707,N20773,24,0.0,4.635513441057515e-05,9.731186429589064e-06
2708,N90214N,24,0.0,4.635513441057515e-05,3.078382893256367e-06
2709,N22407,24,0.0,4.635513441057515e-05,1.0455759618285737e-05
2710,N84658,24,0.0,4.635513441057515e-05,4.48782518749003e-05
2711,N23045,24,0.0,4.635513441057515e-05,5.069695371726822e-05
2712,N16015,24,0.0,4.635513441057515e-05,3.0539496113119445e-05
2713,N21476,24,0.0,4.635513441057515e-05,7.368214244300213e-05
2714,N23016,24,0.0,4.635513441057515e-05,6.058295447641892e-05
2715,N35810B,24,0.0,4.635513441057515e-05,1.595851384930336e-05
2716,N85230E,24,0.0,4.635513441057515e-05,2.816672955187873e-05
2717,N17096,24,0.0,4.635513441057515e-05,4.8021930607835726e-05
2718,N47481,24,0.0,4.635513441057515e-05,1.818173187450493e-05
2719,N84631,24,0.0,4.635513441057515e-05,3.503121798781612e-05
2720,N21632,24,0.0,4.635513441057515e-05,5.157739439423104e-05
2721,N84823,24,0.0,4.635513441057515e-05,9.293598987868906e-05
2722,N85230G,24,0.0,4.635513441057515e-05,2.5604394423827845e-05
2723,N21694,24,0.0,4.635513441057515e-05,8.850008541533093e-05
2724,N21547,23,0.0,4.4423670476801186e-05,2.670073263521337e-05
2725,N90003C,23,0.0,4.4423670476801186e-05,1.1041315857988287e-05
2726,N35833P,23,0.0,4.4423670476801186e-05,9.4489398967828e-06
2727,N20897,23,0.0,4.4423670476801186e-05,2.9548473772184013e-05
2728,N35921,23,0.0,4.4423670476801186e-05,1.4031233420066563e-05
2729,N71101E,23,0.0,4.4423670476801186e-05,2.9509506900117477e-05
2730,N22887,23,0.0,4.4423670476801186e-05,1.3351946055663432e-05
2731,N23116,23,0.0,4.4423670476801186e-05,4.131962861239148e-05
2732,N23429,23,0.0,4.4423670476801186e-05,4.2127401338743745e-05
2733,N84510c,23,0.0,4.4423670476801186e-05,1.0394676413424677e-05
2734,N23519,23,0.0,4.4423670476801186e-05,5.849559392409799e-05
2735,N22486,23,0.0,4.4423670476801186e-05,4.030438362125254e-05
2736,N85014b,23,0.0,4.4423670476801186e-05,3.29701864031077e-05
2737,N23137,23,0.0,4.4423670476801186e-05,2.902716021345603e-05
2738,N77101A,23,0.0,4.4423670476801186e-05,4.50952025680275e-05
2739,N22394,23,0.0,4.4423670476801186e-05,2.4294264995428624e-05
2740,N22127,23,0.0,4.4423670476801186e-05,5.317187667284552e-05
2741,N84907,23,0.0,4.4423670476801186e-05,1.9054800440536245e-05
2742,N22458,23,0.0,4.4423670476801186e-05,0.00014974126408206294
2743,N21364,23,0.0,4.4423670476801186e-05,2.2770344350015706e-05
2744,N84509E,23,0.0,4.4423670476801186e-05,1.932019643407049e-05
2745,N23043,23,0.0,4.4423670476801186e-05,5.724022874833281e-05
2746,N90057,22,0.0,4.249220654302722e-05,0.00013810701987344065
2747,N84859C,22,0.0,4.249220654302722e-05,1.9011620933651703e-05
2748,N23151,22,0.0,4.249220654302722e-05,1.2302999985980457e-05
2749,N22827,22,0.0,4.249220654302722e-05,0.00047444799637769185
2750,N85020,22,0.0,4.249220654302722e-05,1.988468949968302e-05
2751,N51008,22,0.0,4.249220654302722e-05,0.00017804174478941331
2752,N90120C,22,0.0,4.249220654302722e-05,2.2663975320861112e-05
2753,N84559a,22,0.0,4.249220654302722e-05,5.095181812375743e-06
2754,N90214B,22,0.0,4.249220654302722e-05,2.608674111048929e-06
2755,N84507B,22,0.0,4.249220654302722e-05,1.2504153298540141e-05
2756,N22874,22,0.0,4.249220654302722e-05,1.588268642257929e-05
2757,N90183A,22,0.0,4.249220654302722e-05,1.0483141744602764e-05
2758,N47369B,22,0.0,4.249220654302722e-05,1.0229330496818026e-05
2759,N23476,22,0.0,4.249220654302722e-05,2.7879217225549968e-05
2760,N20760,22,0.0,4.249220654302722e-05,6.17677580189825e-06
2761,N20756,22,0.0,4.249220654302722e-05,5.639664862602753e-06
2762,N84595E,22,0.0,4.249220654302722e-05,1.629025884122117e-05
2763,N23071,22,0.0,4.249220654302722e-05,9.174065474908045e-05
2764,N84429A,22,0.0,4.249220654302722e-05,1.9530828174970687e-05
2765,N10080,22,0.0,4.249220654302722e-05,1.2542067011902183e-05
2766,N84592,22,0.0,4.249220654302722e-05,2.5406400587381663e-05
2767,N22033,22,0.0,4.249220654302722e-05,1.4949587810391425e-05
2768,N84915,22,0.0,4.249220654302722e-05,3.789580966405879e-05
2769,N23022,22,0.0,4.249220654302722e-05,7.854036354686516e-05
2770,N21841,22,0.0,4.249220654302722e-05,3.2226656357730014e-05
2771,N21038,22,0.0,4.249220654302722e-05,8.51478812589043e-06
2772,N84535A,21,0.0,4.0560742609253256e-05,1.9647728791170303e-05
2773,N90184B,21,0.0,4.0560742609253256e-05,3.1377810441902215e-05
2774,N22868,21,0.0,4.0560742609253256e-05,1.543930660798438e-05
2775,N82011B,21,0.0,4.0560742609253256e-05,1.54656355755969e-05
2776,N90014A,21,0.0,4.0560742609253256e-05,2.291568025123684e-05
2777,N90161A,21,0.0,4.0560742609253256e-05,1.2628426025671263e-05
2778,N84800L,21,0.0,4.0560742609253256e-05,6.306314322551874e-05
2779,N37479B,21,0.0,4.0560742609253256e-05,8.224116323448159e-06
2780,N84872a,21,0.0,4.0560742609253256e-05,2.9714872847495182e-05
2781,N90201B,21,0.0,4.0560742609253256e-05,2.2906201822896334e-05
2782,N85040a,21,0.0,4.0560742609253256e-05,1.108765484098633e-05
2783,N21132,21,0.0,4.0560742609253256e-05,2.110108780338165e-05
2784,N21473,21,0.0,4.0560742609253256e-05,6.515471641265769e-05
2785,N84231,21,0.0,4.0560742609253256e-05,7.649091670790624e-06
2786,N22888,21,0.0,4.0560742609253256e-05,1.3162377488853258e-05
2787,N21226,21,0.0,4.0560742609253256e-05,8.61483820281802e-06
2788,N85161,21,0.0,4.0560742609253256e-05,5.988786973144828e-05
2789,N16161G,21,0.0,4.0560742609253256e-05,7.108821255381621e-06
2790,N90147,21,0.0,4.0560742609253256e-05,2.9931823540622373e-05
2791,N23018,21,0.0,4.0560742609253256e-05,6.447016325473204e-05
2792,N21420,21,0.0,4.0560742609253256e-05,1.302336053985913e-05
2793,N85106,21,0.0,4.0560742609253256e-05,0.000120840482913147
2794,N71406C,21,0.0,4.0560742609253256e-05,6.104107851287687e-06
2795,N79164,21,0.0,4.0560742609253256e-05,7.371689668025066e-05
2796,N21320,20,0.0,3.862927867547929e-05,3.8358146335334733e-05
2797,N35818P,20,0.0,3.862927867547929e-05,1.1265638662046993e-05
2798,N84875B,20,0.0,3.862927867547929e-05,2.143283279529946e-05
2799,N90129B,20,0.0,3.862927867547929e-05,1.2783240355232905e-05
2800,N90129A,20,0.0,3.862927867547929e-05,8.739110929949138e-06
2801,N37444A,20,0.0,3.862927867547929e-05,7.069854383315085e-06
2802,N90175D,20,0.0,3.862927867547929e-05,2.2120545429338605e-05
2803,N23149,20,0.0,3.862927867547929e-05,2.4908256520152697e-05
2804,N17136A,20,0.0,3.862927867547929e-05,3.554410627690811e-06
2805,N20941,20,0.0,3.862927867547929e-05,8.823363626309215e-06
2806,N84352,20,0.0,3.862927867547929e-05,5.544880579197664e-05
